id;nombre;nombreCompleto;edad;nacionalidad;puntuacion;potencial;equipo;precio;salarioSemana;posicion;foto
228983;M. Caufriez;Maximiliano Caufriez;23;Belgium;65;70;Sint-Truidense VV;650000;3000;ST;https://cdn.sofifa.com/players/228/983/21_60.png
241273;G. Risso Patrón;Gabriel Risso Patrón;24;Argentina;65;72;Atlético Tucumán;675000;3000;GK;https://cdn.sofifa.com/players/241/273/21_60.png
253307;E. Mozzone;Emiliano Mozzone;22;Uruguay;65;75;Centro Atlético Fénix;875000;500;RM;https://cdn.sofifa.com/players/253/307/21_60.png
246139;Iñaki Peña;Ignacio Peña Sotorres;21;Spain;65;79;FC Barcelona;1000000;13000;LB;https://cdn.sofifa.com/players/246/139/21_60.png
238971;M. Niemeyer;Michel Niemeyer;24;Germany;65;70;SV Wehen Wiesbaden;650000;2000;CDM;https://cdn.sofifa.com/players/238/971/21_60.png
236667;J. Iritier;Javier Iritier;25;Argentina;65;68;Club Atlético Aldosivi;675000;3000;RM;https://cdn.sofifa.com/players/236/667/21_60.png
234107;E. Ojeda;Emanuel Ojeda;22;Argentina;65;75;Rosario Central;850000;4000;RM;https://cdn.sofifa.com/players/234/107/21_60.png
222843;Ronan;Ronan David Jeronimo;25;Brazil;65;70;Rio Ave FC;725000;3000;RM;https://cdn.sofifa.com/players/222/843/21_60.png
199803;D. Batz;Daniel Batz;29;Germany;65;65;1. FC Saarbrücken;375000;1000;LM;https://cdn.sofifa.com/players/199/803/21_60.png
200058;T. Brochmann;Tonny Brochmann;30;Denmark;65;65;Mjøndalen IF;500000;1000;GK;https://cdn.sofifa.com/players/200/058/21_60.png
229753;T. Ndenge;Tsiy-William Ndenge;23;Germany;65;74;FC Luzern;775000;3000;LM;https://cdn.sofifa.com/players/229/753/21_60.png
245367;X. Simons;Xavi Simons;17;Netherlands;65;85;Paris Saint-Germain;1100000;2000;ST;https://cdn.sofifa.com/players/245/367/21_60.png
227961;J. Robson;Jamie Robson;22;Scotland;65;72;Dundee United;675000;2000;ST;https://cdn.sofifa.com/players/227/961/21_60.png
224633;He Guan;Guan He;27;China PR;65;68;Shanghai SIPG FC;575000;3000;CB;https://cdn.sofifa.com/players/224/633/21_60.png
239224;A. Benchaib;Amine Benchaib;22;Belgium;65;72;Sporting de Charleroi;750000;3000;LB;https://cdn.sofifa.com/players/239/224/21_60.png
230264;Dilson Calegari;Dilson Robson Calegari Travassos;24;Brazil;65;65;Goiás;600000;3000;RB;https://cdn.sofifa.com/players/230/264/21_60.png
228216;O. Fisher;Oniel Fisher;28;Jamaica;65;65;DC United;475000;2000;GK;https://cdn.sofifa.com/players/228/216/21_60.png
213368;L. Rougeaux;Lucas Rougeaux;26;France;65;67;KV Kortrijk;575000;4000;CAM;https://cdn.sofifa.com/players/213/368/21_60.png
204920;D. Zbozień;Damian Zbozień;31;Poland;65;65;Wisła Płock;400000;2000;ST;https://cdn.sofifa.com/players/204/920/21_60.png
254583;Sotillos;Alejandro Sotillos Miarmau;22;Spain;65;75;CF Fuenlabrada;800000;2000;GK;https://cdn.sofifa.com/players/254/583/21_60.png
245623;K. Shirai;Kosuke Shirai;26;Japan;65;66;Hokkaido Consadole Sapporo;625000;2000;RM;https://cdn.sofifa.com/players/245/623/21_60.png
239038;R. Basque;Romain Basque;25;France;65;72;Le Havre AC;675000;2000;ST;https://cdn.sofifa.com/players/239/038/21_60.png
241871;J. Varela;Joaquín Varela;23;Argentina;65;75;Godoy Cruz;800000;2000;CDM;https://cdn.sofifa.com/players/241/871/21_60.png
234942;M. Heinrich;Moritz Heinrich;22;Germany;65;70;SpVgg Unterhaching;725000;2000;CM;https://cdn.sofifa.com/players/234/942/21_60.png
198285;L. Nicholls;Lee Nicholls;27;England;65;68;Milton Keynes Dons;475000;2000;LB;https://cdn.sofifa.com/players/198/285/21_60.png
243009;D. Cornelius;Derek Cornelius;22;Canada;65;73;Vancouver Whitecaps FC;725000;2000;CB;https://cdn.sofifa.com/players/243/009/21_60.png
197953;E. O'Kane;Eunan O'Kane;29;Republic of Ireland;65;65;Luton Town;475000;4000;RB;https://cdn.sofifa.com/players/197/953/21_60.png
244288;A. Idah;Adam Idah;19;Republic of Ireland;65;83;Norwich City;1200000;2000;CB;https://cdn.sofifa.com/players/244/288/21_60.png
211264;G. Servio;Gaspar Servio;28;Argentina;65;68;Club Guaraní;500000;500;CAM;https://cdn.sofifa.com/players/211/264/21_60.png
203328;S. Hoskins;Sam Hoskins;27;England;65;65;Northampton Town;575000;3000;LB;https://cdn.sofifa.com/players/203/328/21_60.png
236351;R. González;Rodrigo González;24;Chile;65;71;Unión La Calera;750000;950;CDM;https://cdn.sofifa.com/players/236/351/21_60.png
233535;L. Hernández;Luis Donaldo Hernández;22;Mexico;65;70;FC Juárez;650000;3000;CB;https://cdn.sofifa.com/players/233/535/21_60.png
225087;F. Al Sagour;Fawaz Al Sagour;24;Saudi Arabia;65;72;Al Wehda;675000;5000;ST;https://cdn.sofifa.com/players/225/087/21_60.png
215615;Maikel Mesa;Maikel Mesa Piñero;29;Spain;65;65;UD Las Palmas;525000;3000;CB;https://cdn.sofifa.com/players/215/615/21_60.png
205119;S. Rodríguez;Sebastián Rodríguez;27;Uruguay;65;65;Emelec;550000;500;RM;https://cdn.sofifa.com/players/205/119/21_60.png
204095;R. Jackson;Ryan Jackson;29;England;65;65;Gillingham;450000;3000;CM;https://cdn.sofifa.com/players/204/095/21_60.png
253246;R. Fernández;Rodrigo Fernández;24;Uruguay;65;72;Club Guaraní;750000;500;CB;https://cdn.sofifa.com/players/253/246/21_60.png
211006;M. Al Amri;Mohammed Al Amri;28;Saudi Arabia;65;65;Al Wehda;475000;6000;RM;https://cdn.sofifa.com/players/211/006/21_60.png
243773;K. Ludewig;Kilian Ludewig;20;Germany;65;76;FC Schalke 04;850000;4000;GK;https://cdn.sofifa.com/players/243/773/21_60.png
242749;J. Buckley;John Buckley;20;England;65;79;Blackburn Rovers;1200000;8000;ST;https://cdn.sofifa.com/players/242/749/21_60.png
203069;R. Tunnicliffe;Ryan Tunnicliffe;27;England;65;66;Luton Town;600000;4000;RM;https://cdn.sofifa.com/players/203/069/21_60.png
195900;H. Suárez;Hugo Suárez;38;Bolivia;65;65;Jorge Wilstermann;50000;500;RB;https://cdn.sofifa.com/players/195/900/21_60.png
252988;C. Rivas;Cristian Rivas;23;Venezuela;65;70;Estudiantes de Mérida;650000;500;GK;https://cdn.sofifa.com/players/252/988/21_60.png
244284;Y. Letard;Yannis Letard;21;France;65;78;FC St. Gallen;975000;3000;LM;https://cdn.sofifa.com/players/244/284/21_60.png
237884;L. Ritzka;Lars Ritzka;22;Germany;65;72;SC Verl;675000;650;RW;https://cdn.sofifa.com/players/237/884/21_60.png
232252;A. Walkes;Anton Walkes;23;England;65;73;Atlanta United;700000;2000;CM;https://cdn.sofifa.com/players/232/252/21_60.png
244801;R. Yamasaki;Ryogo Yamasaki;27;Japan;65;65;Nagoya Grampus;575000;2000;RM;https://cdn.sofifa.com/players/244/801/21_60.png
258573;Eduardo Mancha;Eduardo Ferreira dos Santos;24;Brazil;65;70;Farense;650000;2000;ST;https://cdn.sofifa.com/players/258/573/21_60.png
211214;F. Olinga;Fabrice Olinga;24;Cameroon;65;70;Royal Excel Mouscron;725000;3000;GK;https://cdn.sofifa.com/players/211/214/21_60.png
220433;Óscar Whalley;Óscar Alexander Whalley Guardado;26;Spain;65;70;C.D. Castellón;525000;2000;GK;https://cdn.sofifa.com/players/220/433/21_60.png
214157;L. Mena;Luis Mena;26;Colombia;65;68;Independiente Medellín;600000;1000;CAM;https://cdn.sofifa.com/players/214/157/21_60.png
215693;T. Mikkelsen;Thomas Mikkelsen;36;Denmark;65;65;Lyngby BK;90000;2000;CB;https://cdn.sofifa.com/players/215/693/21_60.png
231821;Z. Al Sahafi;Ziyad Al Sahafi;26;Saudi Arabia;65;69;Al Ittihad;625000;8000;CAM;https://cdn.sofifa.com/players/231/821/21_60.png
236941;J. Hastie;Jake Hastie;21;Scotland;65;77;Motherwell;975000;2000;CAM;https://cdn.sofifa.com/players/236/941/21_60.png
242317;A. Antilef;Alejo Antilef;21;Argentina;65;75;Arsenal de Sarandí;875000;2000;CB;https://cdn.sofifa.com/players/242/317/21_60.png
189325;C. Telo;Christopher Telo;30;Sweden;65;65;IFK Norrköping;425000;2000;CM;https://cdn.sofifa.com/players/189/325/21_60.png
213646;Miguel Oliveira;Miguel Aires Fernandes Olivera;26;Portugal;65;68;Moreirense FC;500000;3000;RB;https://cdn.sofifa.com/players/213/646/21_60.png
225678;H. Piedra;Hamilton Piedra;27;Ecuador;65;68;Independiente del Valle;475000;500;CB;https://cdn.sofifa.com/players/225/678/21_60.png
236174;Kauã Reisende;Kauã Ricardo Reisende Mendes;28;Brazil;65;65;Bahia;550000;4000;CAM;https://cdn.sofifa.com/players/236/174/21_60.png
245264;M. Kaufmann;Mikkel Kaufmann;19;Denmark;65;80;FC København;1200000;4000;CAM;https://cdn.sofifa.com/players/245/264/21_60.png
222734;Kang Sang Woo;Sang Woo Kang;26;Korea Republic;65;65;Pohang Steelers;575000;3000;CM;https://cdn.sofifa.com/players/222/734/21_60.png
228624;M. Khubrani;Mohammed Khubrani;26;Saudi Arabia;65;68;Al Ahli;600000;8000;CB;https://cdn.sofifa.com/players/228/624/21_60.png
220944;J. Wildsmith;Joe Wildsmith;24;England;65;73;Sheffield Wednesday;625000;3000;ST;https://cdn.sofifa.com/players/220/944/21_60.png
205072;D. Pedersen;Daniel Pedersen;27;Denmark;65;65;SK Brann;500000;2000;LM;https://cdn.sofifa.com/players/205/072/21_60.png
186127;C. Evans;Ched Evans;31;Wales;65;65;Fleetwood Town;475000;3000;ST;https://cdn.sofifa.com/players/186/127/21_60.png
244751;S. Coulibaly;Senou Coulibaly;25;Mali;65;70;Dijon FCO;650000;3000;CDM;https://cdn.sofifa.com/players/244/751/21_60.png
242447;T. Baya;Terence Baya;22;France;65;74;ESTAC Troyes;750000;2000;CAM;https://cdn.sofifa.com/players/242/447/21_60.png
220943;K. Vassell;Kyle Vassell;27;Northern Ireland;65;66;Rotherham United;625000;12000;CDM;https://cdn.sofifa.com/players/220/943/21_60.png
224014;M. Szwoch;Mateusz Szwoch;27;Poland;65;66;Wisła Płock;625000;2000;ST;https://cdn.sofifa.com/players/224/014/21_60.png
229436;S. Gartenmann;Stefan Gartenmann;23;Denmark;65;73;SønderjyskE;725000;3000;CB;https://cdn.sofifa.com/players/229/436/21_60.png
155964;S. McDonald;Scott McDonald;36;Australia;65;65;Brisbane Roar;190000;1000;ST;https://cdn.sofifa.com/players/155/964/21_60.png
211516;Rubén Martínez;Rubén Martínez Granja;30;Spain;65;65;UD Logroñés;500000;2000;CDM;https://cdn.sofifa.com/players/211/516/21_60.png
212158;O. Osawe;Osayamen Osawe;26;Nigeria;65;66;KFC Uerdingen 05;650000;3000;GK;https://cdn.sofifa.com/players/212/158/21_60.png
206134;D. Cole;Devante Cole;25;England;65;70;Motherwell;725000;2000;CB;https://cdn.sofifa.com/players/206/134/21_60.png
255285;A. Șeroni;Alin Șeroni;33;Romania;65;65;FC Botoşani;250000;3000;CAM;https://cdn.sofifa.com/players/255/285/21_60.png
253237;A. Cougo;Ayrton Cougo;24;Uruguay;65;69;Nacional de Montevideo;625000;500;CAM;https://cdn.sofifa.com/players/253/237/21_60.png
251189;T. Somers;Thibo Somers;21;Belgium;65;74;KSV Cercle Brugge;850000;3000;ST;https://cdn.sofifa.com/players/251/189/21_60.png
234293;A. Tanaka;Atomu Tanaka;32;Japan;65;65;HJK Helsinki;425000;500;CAM;https://cdn.sofifa.com/players/234/293/21_60.png
229173;G. Gül;Gökhan Gül;21;Germany;65;76;Fortuna Düsseldorf;875000;4000;CAM;https://cdn.sofifa.com/players/229/173/21_60.png
195124;D. Amoo;David Amoo;29;England;65;65;Port Vale;525000;4000;LM;https://cdn.sofifa.com/players/195/124/21_60.png
258356;Pedrão;Pedro Henrique de Oliveira Correia;23;Brazil;65;71;CD Nacional;675000;2000;LM;https://cdn.sofifa.com/players/258/356/21_60.png
246324;T. Ishihara;Takayoshi Ishihara;27;Japan;65;65;Vegalta Sendai;575000;2000;CDM;https://cdn.sofifa.com/players/246/324/21_60.png
209177;T. Bu Haymid;Tawfiq Bu Haymid;32;Saudi Arabia;65;65;Al Fateh;325000;7000;GK;https://cdn.sofifa.com/players/209/177/21_60.png
236342;N. Mileusnić;Nikola Mileusnić;26;Australia;65;65;Randers FC;575000;4000;LM;https://cdn.sofifa.com/players/236/342/21_60.png
222233;Zhou Yun;Yun Zhou;29;China PR;65;65;Jiangsu Suning FC;450000;5000;CAM;https://cdn.sofifa.com/players/222/233/21_60.png
229401;N. Mason;Niall Mason;23;England;65;71;Peterborough United;650000;3000;CB;https://cdn.sofifa.com/players/229/401/21_60.png
233241;S. Ezatolahi;Saeid Ezatolahi;23;Iran;65;71;Vejle Boldklub;675000;3000;RM;https://cdn.sofifa.com/players/233/241/21_60.png
234521;S. Skytte;Sammy Skytte;23;Denmark;65;73;Stabæk Fotball;775000;1000;CDM;https://cdn.sofifa.com/players/234/521/21_60.png
240921;R. Hernández;Ronald Hernández;22;Venezuela;65;74;Aberdeen;750000;2000;GK;https://cdn.sofifa.com/players/240/921/21_60.png
243481;M. Pedersen;Marcus Holmgren Pedersen;20;Norway;65;81;Molde FK;1100000;1000;LM;https://cdn.sofifa.com/players/243/481/21_60.png
245017;G. Ondoua;Gaël Ondoua;24;Cameroon;65;72;Servette FC;700000;4000;CB;https://cdn.sofifa.com/players/245/017/21_60.png
253465;T. Mengi;Teden Mengi;18;England;65;83;Manchester United;1000000;6000;ST;https://cdn.sofifa.com/players/253/465/21_60.png
203034;J. Day;Joe Day;29;England;65;65;Cardiff City;375000;6000;GK;https://cdn.sofifa.com/players/203/034/21_60.png
220982;A. Eriksson;Adam Eriksson;29;Sweden;65;65;Helsingborgs IF;450000;1000;LB;https://cdn.sofifa.com/players/220/982/21_60.png
247094;G. Britos;Gustavo Britos;30;Argentina;65;65;Always Ready;525000;500;CB;https://cdn.sofifa.com/players/247/094/21_60.png
208188;J. Guthrie;Jon Guthrie;27;England;65;66;Livingston FC;550000;2000;ST;https://cdn.sofifa.com/players/208/188/21_60.png
232505;T. Hayashi;Takuto Hayashi;37;Japan;65;65;Sanfrecce Hiroshima;50000;2000;CM;https://cdn.sofifa.com/players/232/505/21_60.png
251195;B. Sam;Bongani Sam;22;South Africa;65;71;Orlando Pirates;650000;500;CAM;https://cdn.sofifa.com/players/251/195/21_60.png
206139;Y. Mbone;Yannick Mbone;27;Cameroon;65;67;La Berrichonne de Châteauroux;575000;2000;LB;https://cdn.sofifa.com/players/206/139/21_60.png
201019;M. Chergui;Malek Chergui;31;France;65;65;Valenciennes FC;475000;2000;ST;https://cdn.sofifa.com/players/201/019/21_60.png
246074;B. Goller;Benjamin Goller;21;Germany;65;76;Karlsruher SC;925000;3000;CB;https://cdn.sofifa.com/players/246/074/21_60.png
240442;I. Faraj;Imad Faraj;21;France;65;74;Royal Excel Mouscron;850000;2000;RB;https://cdn.sofifa.com/players/240/442/21_60.png
234298;N. Alho;Nikolai Alho;27;Finland;65;66;HJK Helsinki;525000;500;CB;https://cdn.sofifa.com/players/234/298/21_60.png
230458;Paulito Zanon;Paulo Bernard Zanon Regalo;28;Brazil;65;65;Fortaleza;475000;4000;LWB;https://cdn.sofifa.com/players/230/458/21_60.png
211002;Hwang Seok Ho;Seok Ho Hwang;31;Korea Republic;65;65;Shimizu S-Pulse;400000;1000;ST;https://cdn.sofifa.com/players/211/002/21_60.png
251193;T. Mabasa;Tshegofatso Mabasa;23;South Africa;65;71;Orlando Pirates;750000;500;LB;https://cdn.sofifa.com/players/251/193/21_60.png
230713;A. Al Malki;Abdulelah Al Malki;25;Saudi Arabia;65;69;Al Ittihad;675000;9000;ST;https://cdn.sofifa.com/players/230/713/21_60.png
221239;J. Sánchez;Jorge Sánchez;27;Mexico;65;65;Atlético de San Luis;550000;4000;LWB;https://cdn.sofifa.com/players/221/239/21_60.png
244024;O. Batista Meier;Oliver Batista Meier;19;Germany;65;82;SC Heerenveen;1200000;2000;ST;https://cdn.sofifa.com/players/244/024/21_60.png
239928;T. Müller;Tobias Müller;25;Germany;65;69;1. FC Magdeburg;625000;2000;CB;https://cdn.sofifa.com/players/239/928/21_60.png
232760;P. Diaw;Pape Djibril Diaw;25;Senegal;65;67;Angers SCO;600000;5000;ST;https://cdn.sofifa.com/players/232/760/21_60.png
232504;B. Böðvarsson;Böðvar Böðvarsson;25;Iceland;65;70;Jagiellonia Białystok;625000;3000;LM;https://cdn.sofifa.com/players/232/504/21_60.png
219448;M. Heinloth;Michael Heinloth;28;Germany;65;65;FC Ingolstadt 04;475000;2000;CB;https://cdn.sofifa.com/players/219/448/21_60.png
210488;P. van Ooijen;Peter van Ooijen;28;Netherlands;65;65;KFC Uerdingen 05;550000;3000;LM;https://cdn.sofifa.com/players/210/488/21_60.png
258615;Zarraga;Oier Zarraga Egaña;21;Spain;65;75;Athletic Club de Bilbao;875000;4000;GK;https://cdn.sofifa.com/players/258/615/21_60.png
230455;Jackson Crusso;Jackson João Crusso Mutto;20;Brazil;65;65;Vasco da Gama;600000;3000;CDM;https://cdn.sofifa.com/players/230/455/21_60.png
222519;A. Stølås;Alexander Stølås;31;Norway;65;65;FK Haugesund;400000;1000;RWB;https://cdn.sofifa.com/players/222/519/21_60.png
148365;A. Cristea;Andrei Cristea;36;Romania;65;65;Politehnica Iaşi;190000;2000;RB;https://cdn.sofifa.com/players/148/365/21_60.png
254860;Valera;Germán Valera Karabinaite;18;Spain;65;82;Atlético Madrid;1100000;4000;GK;https://cdn.sofifa.com/players/254/860/21_60.png
183066;M. Baudry;Mathieu Baudry;32;France;65;65;Swindon Town;350000;3000;LM;https://cdn.sofifa.com/players/183/066/21_60.png
251532;M. Elia;Meschack Elia;22;DR Congo;65;74;BSC Young Boys;850000;5000;LWB;https://cdn.sofifa.com/players/251/532/21_60.png
242964;A. Gordon;Anthony Gordon;19;England;65;83;Everton;1200000;11000;RW;https://cdn.sofifa.com/players/242/964/21_60.png
235028;T. McIntyre;Tom McIntyre;21;Scotland;65;75;Reading;800000;3000;CAM;https://cdn.sofifa.com/players/235/028/21_60.png
230676;R. Pirrello;Roberto Pirrello;24;Italy;65;72;Empoli;675000;1000;CDM;https://cdn.sofifa.com/players/230/676/21_60.png
211988;J. Kiesewetter;Jerome Kiesewetter;27;United States;65;65;Inter Miami;575000;2000;ST;https://cdn.sofifa.com/players/211/988/21_60.png
200980;S. Lawless;Steven Lawless;29;Scotland;65;65;Burton Albion;525000;3000;CB;https://cdn.sofifa.com/players/200/980/21_60.png
251923;A. Gómez;Argenis Gómez;32;Venezuela;65;65;AC Mineros de Guayana;425000;500;ST;https://cdn.sofifa.com/players/251/923/21_60.png
184851;D. Vega;Daniel Vega;36;Argentina;65;65;San Jose Earthquakes;90000;1000;ST;https://cdn.sofifa.com/players/184/851/21_60.png
183827;J. Deumeland;Jonas Deumeland;32;Germany;65;65;IK Start;325000;900;RB;https://cdn.sofifa.com/players/183/827/21_60.png
242195;M. McKenzie;Mark McKenzie;21;United States;65;74;Philadelphia Union;775000;2000;ST;https://cdn.sofifa.com/players/242/195/21_60.png
227859;Jeong Hyun Cheol;Hyun Cheol Jeong;27;Korea Republic;65;67;FC Seoul;575000;3000;CB;https://cdn.sofifa.com/players/227/859/21_60.png
221459;L. Villagra;Leonardo Villagra;29;Paraguay;65;65;Nacional Asunción;550000;500;RM;https://cdn.sofifa.com/players/221/459/21_60.png
202771;J. Newell;Joe Newell;27;England;65;66;Hibernian;600000;2000;ST;https://cdn.sofifa.com/players/202/771/21_60.png
202259;M. Ødegaard;Magnar Ødegaard;27;Norway;65;68;Sarpsborg 08 FF;575000;1000;CB;https://cdn.sofifa.com/players/202/259/21_60.png
197907;M. Sansores;Miguel Angel Sansores;29;Mexico;65;65;Mazatlán FC;550000;4000;LM;https://cdn.sofifa.com/players/197/907/21_60.png
251154;F. Pons;Facundo Pons;24;Argentina;65;72;Arsenal de Sarandí;775000;3000;CAM;https://cdn.sofifa.com/players/251/154/21_60.png
181010;L. Broxham;Leigh Broxham;32;Australia;65;65;Melbourne Victory;350000;3000;CDM;https://cdn.sofifa.com/players/181/010/21_60.png
240914;E. Eze;Emeka Friday Eze;23;Nigeria;65;70;SK Sturm Graz;725000;5000;RM;https://cdn.sofifa.com/players/240/914/21_60.png
230418;Henrique Jardinel;Henrique Alex Jardinel Zonta;20;Brazil;65;65;Oceânico FC;525000;4000;CAM;https://cdn.sofifa.com/players/230/418/21_60.png
202770;C. Ripley;Connor Ripley;27;England;65;67;Preston North End;450000;5000;CB;https://cdn.sofifa.com/players/202/770/21_60.png
200210;A. Sarcevic;Antoni Sarcevic;28;England;65;65;Bolton Wanderers;525000;5000;LM;https://cdn.sofifa.com/players/200/210/21_60.png
128529;U. Ceylan;Ufuk Ceylan;34;Turkey;65;65;Alanyaspor;240000;3000;ST;https://cdn.sofifa.com/players/128/529/21_60.png
244500;F. Buchacher;Florian Buchacher;32;Austria;65;65;WSG Tirol;325000;3000;CAM;https://cdn.sofifa.com/players/244/500/21_60.png
184852;A. Lukimya;Assani Lukimya;34;DR Congo;65;65;KFC Uerdingen 05;200000;2000;CB;https://cdn.sofifa.com/players/184/852/21_60.png
192020;E. Orrantía;Emilio Orrantía;29;Mexico;65;65;Santos Laguna;450000;6000;GK;https://cdn.sofifa.com/players/192/020/21_60.png
203287;E. Harrison;Ellis Harrison;26;Wales;65;66;Portsmouth;650000;4000;GK;https://cdn.sofifa.com/players/203/287/21_60.png
189208;C. Sheridan;Cillian Sheridan;31;Republic of Ireland;65;65;Wisła Płock;475000;2000;CDM;https://cdn.sofifa.com/players/189/208/21_60.png
242200;T. Rönning;Tim Rönning;21;Sweden;65;74;IF Elfsborg;650000;800;LW;https://cdn.sofifa.com/players/242/200/21_60.png
241688;A. Dursun;Abdurrahim Dursun;21;Turkey;65;73;Trabzonspor;725000;5000;LM;https://cdn.sofifa.com/players/241/688/21_60.png
244503;H. Hankić;Hidajet Hankić;26;Austria;65;67;FC Botoşani;475000;2000;RW;https://cdn.sofifa.com/players/244/503/21_60.png
240663;M. Merentiel;Miguel Ángel Merentiel;24;Uruguay;65;70;Defensa y Justicia;725000;4000;CB;https://cdn.sofifa.com/players/240/663/21_60.png
172823;N. Maynard;Nicky Maynard;33;England;65;65;Mansfield Town;350000;6000;CM;https://cdn.sofifa.com/players/172/823/21_60.png
229911;M. Kenlock;Myles Kenlock;23;England;65;68;Ipswich Town;600000;3000;RM;https://cdn.sofifa.com/players/229/911/21_60.png
229655;Varo;Alberto Varo Lara;27;Spain;65;69;CD Lugo;500000;2000;CDM;https://cdn.sofifa.com/players/229/655/21_60.png
